id,anio,mes,balance,tipo,energia_mwh,fecha_proceso,lote_id_log,indice_tiempo
6547,2018,06,DEMANDA,Gran Usuario,2022209.728,2020-05-05 11:07:24.323786,67,2018-06
6548,2018,06,DEMANDA,Distribuidor,9903702.739,2020-05-05 11:07:24.323786,67,2018-06
6549,2018,06,DEMANDA,Bombeo,31209.828,2020-05-05 11:07:24.323786,67,2018-06
6550,2018,06,DEMANDA,Exportacion,0,2020-05-05 11:07:24.323786,67,2018-06
6551,2018,06,DEMANDA,Perdidas,358977.895,2020-05-05 11:07:24.323786,67,2018-06
6552,2018,07,DEMANDA,Gran Usuario,2019398.754,2020-05-05 11:07:24.323786,67,2018-07
6553,2018,07,DEMANDA,Distribuidor,10588153.968,2020-05-05 11:07:24.323786,67,2018-07
6554,2018,07,DEMANDA,Bombeo,23393.576,2020-05-05 11:07:24.323786,67,2018-07
6555,2018,07,DEMANDA,Exportacion,126.558,2020-05-05 11:07:24.323786,67,2018-07
6556,2018,07,DEMANDA,Perdidas,407870.789,2020-05-05 11:07:24.323786,67,2018-07
6557,2018,08,DEMANDA,Gran Usuario,2048556.509,2020-05-05 11:07:24.323786,67,2018-08
6558,2018,08,DEMANDA,Distribuidor,9672748.623,2020-05-05 11:07:24.323786,67,2018-08
6559,2018,08,DEMANDA,Bombeo,22119.337,2020-05-05 11:07:24.323786,67,2018-08
6560,2018,08,DEMANDA,Exportacion,91.771,2020-05-05 11:07:24.323786,67,2018-08
6561,2018,08,DEMANDA,Perdidas,356232.254,2020-05-05 11:07:24.323786,67,2018-08
6562,2018,09,DEMANDA,Gran Usuario,1957717.566,2020-05-05 11:07:24.323786,67,2018-09
6563,2018,09,DEMANDA,Distribuidor,7834651.529,2020-05-05 11:07:24.323786,67,2018-09
6564,2018,09,DEMANDA,Bombeo,4959.387,2020-05-05 11:07:24.323786,67,2018-09
6565,2018,09,DEMANDA,Exportacion,143798.753,2020-05-05 11:07:24.323786,67,2018-09
6566,2018,09,DEMANDA,Perdidas,325518.248,2020-05-05 11:07:24.323786,67,2018-09
6567,2018,10,DEMANDA,Gran Usuario,1981253.14,2020-05-05 11:07:24.323786,67,2018-10
6568,2018,10,DEMANDA,Distribuidor,7922965.529,2020-05-05 11:07:24.323786,67,2018-10
6569,2018,10,DEMANDA,Bombeo,18087.399,2020-05-05 11:07:24.323786,67,2018-10
6570,2018,10,DEMANDA,Exportacion,123103.344,2020-05-05 11:07:24.323786,67,2018-10
6571,2018,10,DEMANDA,Perdidas,348466.971,2020-05-05 11:07:24.323786,67,2018-10
6572,2018,11,DEMANDA,Gran Usuario,1993010.765,2020-05-05 11:07:24.323786,67,2018-11
6573,2018,11,DEMANDA,Distribuidor,8042138.611,2020-05-05 11:07:24.323786,67,2018-11
6574,2018,11,DEMANDA,Bombeo,16882.736,2020-05-05 11:07:24.323786,67,2018-11
6575,2018,11,DEMANDA,Exportacion,7.93,2020-05-05 11:07:24.323786,67,2018-11
6576,2018,11,DEMANDA,Perdidas,366579.593,2020-05-05 11:07:24.323786,67,2018-11
6577,2018,12,DEMANDA,Gran Usuario,1870252.837,2020-05-05 11:07:24.323786,67,2018-12
6578,2018,12,DEMANDA,Distribuidor,8992759.708,2020-05-05 11:07:24.323786,67,2018-12
6579,2018,12,DEMANDA,Bombeo,12977.767,2020-05-05 11:07:24.323786,67,2018-12
6580,2018,12,DEMANDA,Exportacion,10.97,2020-05-05 11:07:24.323786,67,2018-12
6581,2018,12,DEMANDA,Perdidas,394571.433,2020-05-05 11:07:24.323786,67,2018-12
6582,2019,01,DEMANDA,Gran Usuario,1911849.064,2020-05-05 11:07:24.323786,67,2019-01
6583,2019,01,DEMANDA,Distribuidor,9786971.338,2020-05-05 11:07:24.323786,67,2019-01
6584,2019,01,DEMANDA,Bombeo,20647.654,2020-05-05 11:07:24.323786,67,2019-01
6585,2019,01,DEMANDA,Exportacion,12307.695,2020-05-05 11:07:24.323786,67,2019-01
6586,2019,01,DEMANDA,Perdidas,403718.516,2020-05-05 11:07:24.323786,67,2019-01
6587,2019,02,DEMANDA,Gran Usuario,1830155.452,2020-05-05 11:07:24.323786,67,2019-02
6588,2019,02,DEMANDA,Distribuidor,8876799.865,2020-05-05 11:07:24.323786,67,2019-02
6589,2019,02,DEMANDA,Bombeo,25783.451,2020-05-05 11:07:24.323786,67,2019-02
6590,2019,02,DEMANDA,Exportacion,32928.292,2020-05-05 11:07:24.323786,67,2019-02
6591,2019,02,DEMANDA,Perdidas,326026.716,2020-05-05 11:07:24.323786,67,2019-02
6592,2019,03,DEMANDA,Gran Usuario,1968984.971,2020-05-05 11:07:24.323786,67,2019-03
6593,2019,03,DEMANDA,Distribuidor,8151072.965,2020-05-05 11:07:24.323786,67,2019-03
6594,2019,03,DEMANDA,Bombeo,21631.445,2020-05-05 11:07:24.323786,67,2019-03
6595,2019,03,DEMANDA,Exportacion,3536.835,2020-05-05 11:07:24.323786,67,2019-03
6596,2019,03,DEMANDA,Perdidas,328778.849,2020-05-05 11:07:24.323786,67,2019-03
6597,2019,04,DEMANDA,Gran Usuario,1953586.216,2020-05-05 11:07:24.323786,67,2019-04
6598,2019,04,DEMANDA,Distribuidor,7618544.429,2020-05-05 11:07:24.323786,67,2019-04
6599,2019,04,DEMANDA,Bombeo,4938.912,2020-05-05 11:07:24.323786,67,2019-04
6600,2019,04,DEMANDA,Exportacion,7.38,2020-05-05 11:07:24.323786,67,2019-04
6601,2019,04,DEMANDA,Perdidas,315856.967,2020-05-05 11:07:24.323786,67,2019-04
6602,2019,05,DEMANDA,Gran Usuario,1972852.027,2020-05-05 11:07:24.323786,67,2019-05
6603,2019,05,DEMANDA,Distribuidor,8409210.129,2020-05-05 11:07:24.323786,67,2019-05
6604,2019,05,DEMANDA,Bombeo,47612.135,2020-05-05 11:07:24.323786,67,2019-05
6605,2019,05,DEMANDA,Exportacion,1.182,2020-05-05 11:07:24.323786,67,2019-05
6606,2019,05,DEMANDA,Perdidas,349267.711,2020-05-05 11:07:24.323786,67,2019-05
6607,2019,06,DEMANDA,Gran Usuario,1850602.906,2020-05-05 11:07:24.323786,67,2019-06
6608,2019,06,DEMANDA,Distribuidor,8795280.453,2020-05-05 11:07:24.323786,67,2019-06
6609,2019,06,DEMANDA,Bombeo,56469.136,2020-05-05 11:07:24.323786,67,2019-06
6610,2019,06,DEMANDA,Exportacion,3.054,2020-05-05 11:07:24.323786,67,2019-06
6611,2019,06,DEMANDA,Perdidas,371258.444,2020-05-05 11:07:24.323786,67,2019-06
6612,2019,07,DEMANDA,Gran Usuario,1939604.92,2020-05-05 11:07:24.323786,67,2019-07
6613,2019,07,DEMANDA,Distribuidor,10064605.267,2020-05-05 11:07:24.323786,67,2019-07
6614,2019,07,DEMANDA,Bombeo,43847.644,2020-05-05 11:07:24.323786,67,2019-07
6615,2019,07,DEMANDA,Exportacion,3.522,2020-05-05 11:07:24.323786,67,2019-07
6616,2019,07,DEMANDA,Perdidas,396478.73,2020-05-05 11:07:24.323786,67,2019-07
6617,2019,08,DEMANDA,Gran Usuario,2057506.099,2020-05-05 11:07:24.323786,67,2019-08
6618,2019,08,DEMANDA,Distribuidor,9403477.783,2020-05-05 11:07:24.323786,67,2019-08
6619,2019,08,DEMANDA,Bombeo,61756.013,2020-05-05 11:07:24.323786,67,2019-08
6620,2019,08,DEMANDA,Exportacion,0,2020-05-05 11:07:24.323786,67,2019-08
6621,2019,08,DEMANDA,Perdidas,411450.748,2020-05-05 11:07:24.323786,67,2019-08
6622,2019,09,DEMANDA,Gran Usuario,2016616.428,2020-05-05 11:07:24.323786,67,2019-09
6623,2019,09,DEMANDA,Distribuidor,8196610.248,2020-05-05 11:07:24.323786,67,2019-09
6624,2019,09,DEMANDA,Bombeo,31433.453,2020-05-05 11:07:24.323786,67,2019-09
6625,2019,09,DEMANDA,Exportacion,93034.077,2020-05-05 11:07:24.323786,67,2019-09
6626,2019,09,DEMANDA,Perdidas,354534.023,2020-05-05 11:07:24.323786,67,2019-09
6627,2019,10,DEMANDA,Gran Usuario,2146378.937,2020-05-05 11:07:24.323786,67,2019-10
6628,2019,10,DEMANDA,Distribuidor,8228522.044,2020-05-05 11:07:24.323786,67,2019-10
6629,2019,10,DEMANDA,Bombeo,35606.832,2020-05-05 11:07:24.323786,67,2019-10
6630,2019,10,DEMANDA,Exportacion,69578.814,2020-05-05 11:07:24.323786,67,2019-10
6631,2019,10,DEMANDA,Perdidas,373702.928,2020-05-05 11:07:24.323786,67,2019-10
6632,2019,11,DEMANDA,Gran Usuario,2036707.352,2020-05-05 11:07:24.323786,67,2019-11
6633,2019,11,DEMANDA,Distribuidor,8515668.859,2020-05-05 11:07:24.323786,67,2019-11
6634,2019,11,DEMANDA,Bombeo,27348.625,2020-05-05 11:07:24.323786,67,2019-11
6635,2019,11,DEMANDA,Exportacion,49781.165,2020-05-05 11:07:24.323786,67,2019-11
6636,2019,11,DEMANDA,Perdidas,378606.175,2020-05-05 11:07:24.323786,67,2019-11
6637,2019,12,DEMANDA,Gran Usuario,1869478.325,2020-05-05 11:07:24.323786,67,2019-12
6638,2019,12,DEMANDA,Distribuidor,9304324.285,2020-05-05 11:07:24.323786,67,2019-12
6639,2019,12,DEMANDA,Bombeo,32217.082,2020-05-05 11:07:24.323786,67,2019-12
6640,2019,12,DEMANDA,Exportacion,0,2020-05-05 11:07:24.323786,67,2019-12
6641,2019,12,DEMANDA,Perdidas,406838.999,2020-05-05 11:07:24.323786,67,2019-12
6642,2020,01,DEMANDA,Gran Usuario,1909047.398,2020-05-05 11:07:24.323786,67,2020-01
6643,2020,01,DEMANDA,Distribuidor,10070195.73,2020-05-05 11:07:24.323786,67,2020-01
6644,2020,01,DEMANDA,Bombeo,19596.623,2020-05-05 11:07:24.323786,67,2020-01
6645,2020,01,DEMANDA,Exportacion,12473.228,2020-05-05 11:07:24.323786,67,2020-01
6646,2020,01,DEMANDA,Perdidas,448042.724,2020-05-05 11:07:24.323786,67,2020-01
6647,2020,02,DEMANDA,Gran Usuario,1874998.636,2020-05-05 11:07:24.323786,67,2020-02
6648,2020,02,DEMANDA,Distribuidor,8966418.17,2020-05-05 11:07:24.323786,67,2020-02
6649,2020,02,DEMANDA,Bombeo,7088.794,2020-05-05 11:07:24.323786,67,2020-02
6650,2020,02,DEMANDA,Exportacion,29984.058,2020-05-05 11:07:24.323786,67,2020-02
6651,2020,02,DEMANDA,Perdidas,355452.287,2020-05-05 11:07:24.323786,67,2020-02
